route,file_route,type,language,top_level,second_level,internal,public,file_path
/agriculture/farm-payroll/botswana,/agriculture/farm-payroll/botswana.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/botswana.html
/agriculture/farm-payroll/burkina-faso,/agriculture/farm-payroll/burkina-faso.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/burkina-faso.html
/agriculture/farm-payroll/burundi,/agriculture/farm-payroll/burundi.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/burundi.html
/agriculture/farm-payroll/cabo-verde,/agriculture/farm-payroll/cabo-verde.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/cabo-verde.html
/agriculture/farm-payroll/cameroon,/agriculture/farm-payroll/cameroon.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/cameroon.html
/agriculture/farm-payroll/central-african-republic,/agriculture/farm-payroll/central-african-republic.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/central-african-republic.html
/agriculture/farm-payroll/chad,/agriculture/farm-payroll/chad.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/chad.html
/agriculture/farm-payroll/comoros,/agriculture/farm-payroll/comoros.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/comoros.html
/agriculture/farm-payroll/congo-brazzaville,/agriculture/farm-payroll/congo-brazzaville.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/congo-brazzaville.html
/agriculture/farm-payroll/cote-d-ivoire,/agriculture/farm-payroll/cote-d-ivoire.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/cote-d-ivoire.html
/agriculture/farm-payroll/djibouti,/agriculture/farm-payroll/djibouti.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/djibouti.html
/agriculture/farm-payroll/dr-congo,/agriculture/farm-payroll/dr-congo.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/dr-congo.html
/agriculture/farm-payroll/egypt,/agriculture/farm-payroll/egypt.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/egypt.html
/agriculture/farm-payroll/equatorial-guinea,/agriculture/farm-payroll/equatorial-guinea.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/equatorial-guinea.html
/agriculture/farm-payroll/eritrea,/agriculture/farm-payroll/eritrea.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/eritrea.html
/agriculture/farm-payroll/eswatini,/agriculture/farm-payroll/eswatini.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/eswatini.html
/agriculture/farm-payroll/ethiopia,/agriculture/farm-payroll/ethiopia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/ethiopia.html
/agriculture/farm-payroll/gabon,/agriculture/farm-payroll/gabon.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/gabon.html
/agriculture/farm-payroll/gambia,/agriculture/farm-payroll/gambia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/gambia.html
/agriculture/farm-payroll/ghana,/agriculture/farm-payroll/ghana.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/ghana.html
/agriculture/farm-payroll/guinea-bissau,/agriculture/farm-payroll/guinea-bissau.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/guinea-bissau.html
/agriculture/farm-payroll/guinea,/agriculture/farm-payroll/guinea.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/guinea.html
/agriculture/farm-payroll/,/agriculture/farm-payroll/index.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/index.html
/agriculture/farm-payroll/kenya,/agriculture/farm-payroll/kenya.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/kenya.html
/agriculture/farm-payroll/lesotho,/agriculture/farm-payroll/lesotho.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/lesotho.html
/agriculture/farm-payroll/liberia,/agriculture/farm-payroll/liberia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/liberia.html
/agriculture/farm-payroll/libya,/agriculture/farm-payroll/libya.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/libya.html
/agriculture/farm-payroll/madagascar,/agriculture/farm-payroll/madagascar.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/madagascar.html
/agriculture/farm-payroll/malawi,/agriculture/farm-payroll/malawi.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/malawi.html
/agriculture/farm-payroll/mali,/agriculture/farm-payroll/mali.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/mali.html
/agriculture/farm-payroll/mauritania,/agriculture/farm-payroll/mauritania.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/mauritania.html
/agriculture/farm-payroll/mauritius,/agriculture/farm-payroll/mauritius.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/mauritius.html
/agriculture/farm-payroll/morocco,/agriculture/farm-payroll/morocco.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/morocco.html
/agriculture/farm-payroll/mozambique,/agriculture/farm-payroll/mozambique.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/mozambique.html
/agriculture/farm-payroll/namibia,/agriculture/farm-payroll/namibia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/namibia.html
/agriculture/farm-payroll/niger,/agriculture/farm-payroll/niger.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/niger.html
/agriculture/farm-payroll/nigeria,/agriculture/farm-payroll/nigeria.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/nigeria.html
/agriculture/farm-payroll/rwanda,/agriculture/farm-payroll/rwanda.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/rwanda.html
/agriculture/farm-payroll/sao-tome-and-principe,/agriculture/farm-payroll/sao-tome-and-principe.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/sao-tome-and-principe.html
/agriculture/farm-payroll/senegal,/agriculture/farm-payroll/senegal.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/senegal.html
/agriculture/farm-payroll/seychelles,/agriculture/farm-payroll/seychelles.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/seychelles.html
/agriculture/farm-payroll/sierra-leone,/agriculture/farm-payroll/sierra-leone.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/sierra-leone.html
/agriculture/farm-payroll/somalia,/agriculture/farm-payroll/somalia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/somalia.html
/agriculture/farm-payroll/south-africa,/agriculture/farm-payroll/south-africa.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/south-africa.html
/agriculture/farm-payroll/south-sudan,/agriculture/farm-payroll/south-sudan.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/south-sudan.html
/agriculture/farm-payroll/sudan,/agriculture/farm-payroll/sudan.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/sudan.html
/agriculture/farm-payroll/tanzania,/agriculture/farm-payroll/tanzania.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/tanzania.html
/agriculture/farm-payroll/togo,/agriculture/farm-payroll/togo.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/togo.html
/agriculture/farm-payroll/tunisia,/agriculture/farm-payroll/tunisia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/tunisia.html
/agriculture/farm-payroll/uganda,/agriculture/farm-payroll/uganda.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/uganda.html
/agriculture/farm-payroll/zambia,/agriculture/farm-payroll/zambia.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/zambia.html
/agriculture/farm-payroll/zimbabwe,/agriculture/farm-payroll/zimbabwe.html,site-page,base,agriculture,farm-payroll,no,yes,agriculture/farm-payroll/zimbabwe.html
/agriculture/farm-profit/algeria,/agriculture/farm-profit/algeria.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/algeria.html
/agriculture/farm-profit/angola,/agriculture/farm-profit/angola.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/angola.html
/agriculture/farm-profit/benin,/agriculture/farm-profit/benin.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/benin.html
/agriculture/farm-profit/botswana,/agriculture/farm-profit/botswana.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/botswana.html
/agriculture/farm-profit/burkina-faso,/agriculture/farm-profit/burkina-faso.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/burkina-faso.html
/agriculture/farm-profit/burundi,/agriculture/farm-profit/burundi.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/burundi.html
/agriculture/farm-profit/cabo-verde,/agriculture/farm-profit/cabo-verde.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/cabo-verde.html
/agriculture/farm-profit/cameroon,/agriculture/farm-profit/cameroon.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/cameroon.html
/agriculture/farm-profit/central-african-republic,/agriculture/farm-profit/central-african-republic.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/central-african-republic.html
/agriculture/farm-profit/chad,/agriculture/farm-profit/chad.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/chad.html
/agriculture/farm-profit/comoros,/agriculture/farm-profit/comoros.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/comoros.html
/agriculture/farm-profit/congo-brazzaville,/agriculture/farm-profit/congo-brazzaville.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/congo-brazzaville.html
/agriculture/farm-profit/cote-d-ivoire,/agriculture/farm-profit/cote-d-ivoire.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/cote-d-ivoire.html
/agriculture/farm-profit/djibouti,/agriculture/farm-profit/djibouti.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/djibouti.html
/agriculture/farm-profit/dr-congo,/agriculture/farm-profit/dr-congo.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/dr-congo.html
/agriculture/farm-profit/egypt,/agriculture/farm-profit/egypt.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/egypt.html
/agriculture/farm-profit/equatorial-guinea,/agriculture/farm-profit/equatorial-guinea.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/equatorial-guinea.html
/agriculture/farm-profit/eritrea,/agriculture/farm-profit/eritrea.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/eritrea.html
/agriculture/farm-profit/eswatini,/agriculture/farm-profit/eswatini.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/eswatini.html
/agriculture/farm-profit/ethiopia,/agriculture/farm-profit/ethiopia.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/ethiopia.html
/agriculture/farm-profit/gabon,/agriculture/farm-profit/gabon.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/gabon.html
/agriculture/farm-profit/gambia,/agriculture/farm-profit/gambia.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/gambia.html
/agriculture/farm-profit/ghana,/agriculture/farm-profit/ghana.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/ghana.html
/agriculture/farm-profit/guinea-bissau,/agriculture/farm-profit/guinea-bissau.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/guinea-bissau.html
/agriculture/farm-profit/guinea,/agriculture/farm-profit/guinea.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/guinea.html
/agriculture/farm-profit/,/agriculture/farm-profit/index.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/index.html
/agriculture/farm-profit/kenya,/agriculture/farm-profit/kenya.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/kenya.html
/agriculture/farm-profit/lesotho,/agriculture/farm-profit/lesotho.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/lesotho.html
/agriculture/farm-profit/liberia,/agriculture/farm-profit/liberia.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/liberia.html
/agriculture/farm-profit/libya,/agriculture/farm-profit/libya.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/libya.html
/agriculture/farm-profit/madagascar,/agriculture/farm-profit/madagascar.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/madagascar.html
/agriculture/farm-profit/malawi,/agriculture/farm-profit/malawi.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/malawi.html
/agriculture/farm-profit/mali,/agriculture/farm-profit/mali.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/mali.html
/agriculture/farm-profit/mauritania,/agriculture/farm-profit/mauritania.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/mauritania.html
/agriculture/farm-profit/mauritius,/agriculture/farm-profit/mauritius.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/mauritius.html
/agriculture/farm-profit/morocco,/agriculture/farm-profit/morocco.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/morocco.html
/agriculture/farm-profit/mozambique,/agriculture/farm-profit/mozambique.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/mozambique.html
/agriculture/farm-profit/namibia,/agriculture/farm-profit/namibia.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/namibia.html
/agriculture/farm-profit/niger,/agriculture/farm-profit/niger.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/niger.html
/agriculture/farm-profit/nigeria,/agriculture/farm-profit/nigeria.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/nigeria.html
/agriculture/farm-profit/rwanda,/agriculture/farm-profit/rwanda.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/rwanda.html
/agriculture/farm-profit/sao-tome-and-principe,/agriculture/farm-profit/sao-tome-and-principe.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/sao-tome-and-principe.html
/agriculture/farm-profit/senegal,/agriculture/farm-profit/senegal.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/senegal.html
/agriculture/farm-profit/seychelles,/agriculture/farm-profit/seychelles.html,site-page,base,agriculture,farm-profit,no,yes,agriculture/farm-profit/seychelles.html
